event-id,visible,timestamp,location-long,location-lat,comments,ground-speed,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
18983123566,true,2013-03-27 13:13:00.000,9.443859,41.286497,"T02",0.666672,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123567,true,2013-03-27 13:36:00.000,9.442067,41.286952,"T02",0.11111200000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123568,true,2013-03-27 13:54:00.000,9.444555,41.286457,"T02",0.194446,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123569,true,2013-03-27 14:14:00.000,9.448702,41.279303,"T02",0.7222280000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123570,true,2013-03-27 14:35:00.000,9.457872,41.280147,"T02",0.6111160000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123571,true,2013-03-27 14:54:00.000,9.458543,41.280541,"T02",0.05555600000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123572,true,2013-03-27 15:14:00.000,9.456488,41.281896,"T02",0.194446,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123573,true,2013-03-27 15:37:00.000,9.457385,41.288425,"T02",0.527782,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123574,true,2013-03-27 15:56:00.000,9.459653,41.288289,"T02",0.166668,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123575,true,2013-03-27 16:16:00.000,9.465546,41.299287,"T02",1.11112,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123576,true,2013-03-27 16:35:00.000,9.477427,41.299614,"T02",0.8333400000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123577,true,2013-03-27 16:54:00.000,9.474685,41.295513,"T02",0.44444800000000007,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123578,true,2013-03-27 17:13:00.000,9.473558,41.298197,"T02",0.27778,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123579,true,2013-03-27 17:31:00.000,9.467903,41.297078,"T02",0.44444800000000007,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123580,true,2013-03-27 17:50:00.000,9.399988,41.352046,"T02",7.5556160000000006,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123581,true,2013-03-27 18:10:00.000,9.401733,41.352365,"T02",0.11111200000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123582,true,2013-03-27 18:34:00.000,9.312226,41.433784,"T02",8.222288,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123583,true,2013-03-27 18:51:00.000,9.314909,41.436271,"T02",0.333336,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123584,true,2013-03-27 19:11:00.000,9.310588,41.431566,"T02",0.55556,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123585,true,2013-03-27 19:30:00.000,9.345674,41.475944,"T02",4.9167060000000005,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123586,true,2013-03-27 19:50:00.000,9.421878,41.551922,"T02",9.111184,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123587,true,2013-03-27 20:09:00.000,9.443885,41.571336,"T02",2.416686,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123588,true,2013-03-27 20:29:00.000,9.445013,41.572154,"T02",0.11111200000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123589,true,2013-03-27 20:50:00.000,9.446377,41.573359,"T02",0.13889,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123590,true,2013-03-27 21:10:00.000,9.446459,41.575105,"T02",0.166668,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123591,true,2013-03-27 21:29:00.000,9.446781,41.5761,"T02",0.11111200000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123592,true,2013-03-27 21:49:00.000,9.447224,41.576879,"T02",0.083334,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123593,true,2013-03-27 22:09:00.000,9.447248,41.577475,"T02",0.05555600000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123594,true,2013-03-27 22:29:00.000,9.446306,41.578404,"T02",0.11111200000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123595,true,2013-03-27 22:50:00.000,9.445535,41.579646,"T02",0.11111200000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123596,true,2013-03-27 23:10:00.000,9.445039,41.580642,"T02",0.11111200000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123597,true,2013-03-27 23:29:00.000,9.444605,41.581378,"T02",0.083334,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123598,true,2013-03-27 23:49:00.000,9.444221,41.582156,"T02",0.083334,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123599,true,2013-03-28 00:09:00.000,9.44416,41.582622,"T02",0.05555600000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123600,true,2013-03-28 00:30:00.000,9.443661,41.582931,"T02",0.05555600000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123601,true,2013-03-28 00:49:00.000,9.443084,41.583308,"T02",0.05555600000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123602,true,2013-03-28 01:09:00.000,9.442742,41.583556,"T02",0.027778000000000004,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123603,true,2013-03-28 01:28:00.000,9.442985,41.583571,"T02",0.027778000000000004,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123604,true,2013-03-28 01:47:00.000,9.443112,41.583473,"T02",0.0,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123605,true,2013-03-28 02:07:00.000,9.442459,41.582967,"T02",0.05555600000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123606,true,2013-03-28 02:28:00.000,9.442066,41.582642,"T02",0.027778000000000004,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123607,true,2013-03-28 02:48:00.000,9.443849,41.571329,"T02",1.055564,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123608,true,2013-03-28 03:08:00.000,9.445021,41.570853,"T02",0.083334,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123609,true,2013-03-28 03:27:00.000,9.445937,41.570734,"T02",0.05555600000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123610,true,2013-03-28 03:47:00.000,9.446333,41.570868,"T02",0.027778000000000004,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123611,true,2013-03-28 04:07:00.000,9.44565,41.573453,"T02",0.25000200000000006,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123612,true,2013-03-28 04:27:00.000,9.446145,41.572638,"T02",0.083334,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123613,true,2013-03-28 04:46:00.000,9.445837,41.572123,"T02",0.05555600000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123614,true,2013-03-28 05:06:00.000,9.44546,41.571798,"T02",0.027778000000000004,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123615,true,2013-03-28 05:26:00.000,9.445658,41.571566,"T02",0.027778000000000004,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123616,true,2013-03-28 05:45:00.000,9.446129,41.571797,"T02",0.027778000000000004,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123617,true,2013-03-28 06:06:00.000,9.44642,41.572017,"T02",0.027778000000000004,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123618,true,2013-03-28 06:26:00.000,9.446475,41.5727,"T02",0.05555600000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123619,true,2013-03-28 06:46:00.000,9.445888,41.574043,"T02",0.13889,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123620,true,2013-03-28 07:06:00.000,9.451207,41.570545,"T02",0.5000040000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123621,true,2013-03-28 07:26:00.000,9.446932,41.56846,"T02",0.333336,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123622,true,2013-03-28 07:46:00.000,9.398174,41.515286,"T02",6.083382,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123623,true,2013-03-28 08:04:00.000,9.362101,41.495631,"T02",3.4444720000000006,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123624,true,2013-03-28 08:23:00.000,9.348586,41.485264,"T02",1.416678,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123625,true,2013-03-28 08:42:00.000,9.321351,41.469102,"T02",2.555576,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123626,true,2013-03-28 09:01:00.000,9.282717,41.473297,"T02",2.7222440000000003,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123627,true,2013-03-28 09:28:00.000,9.284629,41.460081,"T02",0.916674,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123628,true,2013-03-28 10:01:00.000,9.281639,41.454973,"T02",0.30555800000000005,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123629,true,2013-03-28 10:36:00.000,9.277678,41.448771,"T02",0.36111400000000005,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123630,true,2013-03-28 10:57:00.000,9.270439,41.430505,"T02",1.6666800000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123631,true,2013-03-28 11:16:00.000,9.271465,41.350187,"T02",7.8333960000000005,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123632,true,2013-03-28 11:34:00.000,9.151803,41.374272,"T02",9.666744,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123633,true,2013-03-28 11:54:00.000,9.026064,41.438066,"T02",10.750086000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123634,true,2013-03-28 12:13:00.000,8.859562,41.489892,"T02",12.972326000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123635,true,2013-03-28 12:33:00.000,8.769322,41.605503,"T02",12.694546000000003,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123636,true,2013-03-28 12:53:00.000,8.725048,41.707886,"T02",9.611188000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123637,true,2013-03-28 13:12:00.000,8.651775,41.83646,"T02",13.527886000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123638,true,2013-03-28 13:32:00.000,8.567975,41.934498,"T02",11.194534,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123639,true,2013-03-28 13:51:00.000,8.613514,42.02372,"T02",9.194518,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123640,true,2013-03-28 14:10:00.000,8.547878,42.155525,"T02",13.444552000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123641,true,2013-03-28 14:29:00.000,8.560051,42.313098,"T02",15.222344000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123642,true,2013-03-28 14:49:00.000,8.617965,42.438277,"T02",12.500100000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123643,true,2013-03-28 15:09:00.000,8.696499,42.554801,"T02",12.194542,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123644,true,2013-03-28 15:29:00.000,8.836166,42.618265,"T02",11.361202,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123645,true,2013-03-28 15:48:00.000,9.015923,42.66377,"T02",13.222328000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123646,true,2013-03-28 16:08:00.000,9.120756,42.745069,"T02",10.444528000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123647,true,2013-03-28 16:27:00.000,9.215022,42.793545,"T02",8.444512,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123648,true,2013-03-28 16:44:00.000,9.318405,42.863707,"T02",10.750086000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123649,true,2013-03-28 17:04:00.000,9.337815,42.990033,"T02",11.888984,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123650,true,2013-03-28 17:24:00.000,9.466935,43.022566,"T02",9.250074,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123651,true,2013-03-28 17:45:00.000,9.587204,42.979569,"T02",8.555624000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123652,true,2013-03-28 18:05:00.000,9.63856,42.995318,"T02",3.75003,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123653,true,2013-03-28 18:25:00.000,9.656954,43.020169,"T02",2.7222440000000003,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123654,true,2013-03-28 18:44:00.000,9.730294,43.070368,"T02",7.138946000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123655,true,2013-03-28 19:03:00.000,9.780715,43.060233,"T02",3.6389180000000003,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123656,true,2013-03-28 19:24:00.000,9.792526,42.998816,"T02",5.5556,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123657,true,2013-03-28 19:46:00.000,9.731029,43.042003,"T02",5.194486,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123658,true,2013-03-28 20:06:00.000,9.737011,43.071957,"T02",2.805578,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123659,true,2013-03-28 20:26:00.000,9.733987,43.077659,"T02",0.5833380000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123660,true,2013-03-28 20:46:00.000,9.732193,43.084416,"T02",0.638894,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123661,true,2013-03-28 21:06:00.000,9.731237,43.091176,"T02",0.6111160000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123662,true,2013-03-28 21:29:00.000,9.730736,43.098266,"T02",0.5833380000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123663,true,2013-03-28 21:49:00.000,9.730916,43.104643,"T02",0.5833380000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123664,true,2013-03-28 22:09:00.000,9.731325,43.110727,"T02",0.5833380000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123665,true,2013-03-28 22:28:00.000,9.731786,43.116551,"T02",0.55556,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123666,true,2013-03-28 22:47:00.000,9.732223,43.122224,"T02",0.55556,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123667,true,2013-03-28 23:07:00.000,9.731961,43.128641,"T02",0.6111160000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123668,true,2013-03-28 23:28:00.000,9.732727,43.135206,"T02",0.6111160000000001,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123669,true,2013-03-28 23:47:00.000,9.734005,43.141794,"T02",0.638894,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123670,true,2013-03-29 00:08:00.000,9.777562,43.148372,"T02",2.944468,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123671,true,2013-03-29 00:28:00.000,9.778143,43.15197,"T02",0.333336,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123672,true,2013-03-29 00:50:00.000,9.777883,43.14571,"T02",0.527782,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123673,true,2013-03-29 01:17:00.000,9.776768,43.14943,"T02",0.25000200000000006,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123674,true,2013-03-29 01:52:00.000,9.774921,43.1536,"T02",0.25000200000000006,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123675,true,2013-03-29 02:25:00.000,9.774691,43.158458,"T02",0.27778,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123676,true,2013-03-29 02:45:00.000,9.775041,43.161578,"T02",0.27778,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123677,true,2013-03-29 03:06:00.000,9.774879,43.16467,"T02",0.27778,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123678,true,2013-03-29 03:25:00.000,9.774659,43.167332,"T02",0.25000200000000006,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123679,true,2013-03-29 03:45:00.000,9.774221,43.17005,"T02",0.25000200000000006,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123680,true,2013-03-29 04:06:00.000,9.773917,43.172936,"T02",0.25000200000000006,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123681,true,2013-03-29 04:31:00.000,9.773217,43.17608,"T02",0.22222400000000003,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123682,true,2013-03-29 04:50:00.000,9.771831,43.173424,"T02",0.27778,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123683,true,2013-03-29 05:10:00.000,9.770667,43.175524,"T02",0.194446,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123684,true,2013-03-29 05:31:00.000,9.762715,43.173799,"T02",0.55556,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123685,true,2013-03-29 05:50:00.000,9.762532,43.175207,"T02",0.13889,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123686,true,2013-03-29 06:10:00.000,9.761511,43.177135,"T02",0.194446,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123687,true,2013-03-29 06:30:00.000,9.763117,43.177635,"T02",0.11111200000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123688,true,2013-03-29 06:50:00.000,9.745687,43.127927,"T02",4.694482,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123689,true,2013-03-29 07:09:00.000,9.773073,43.033437,"T02",9.250074,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123690,true,2013-03-29 07:29:00.000,9.880109,42.947261,"T02",10.83342,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123691,true,2013-03-29 07:56:00.000,9.780015,42.824791,"T02",9.805634,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123692,true,2013-03-29 08:32:00.000,9.539988,42.712772,"T02",10.722308000000002,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123693,true,2013-03-29 08:51:00.000,9.472765,42.651497,"T02",7.5556160000000006,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123694,true,2013-03-29 09:11:00.000,9.475956,42.644437,"T02",0.69445,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123695,true,2013-03-29 09:31:00.000,9.478773,42.644086,"T02",0.194446,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123696,true,2013-03-29 09:51:00.000,9.477346,42.646749,"T02",0.27778,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123697,true,2013-03-29 10:12:00.000,9.479622,42.650564,"T02",0.36111400000000005,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123698,true,2013-03-29 10:39:00.000,9.484586,42.647926,"T02",0.30555800000000005,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123699,true,2013-03-29 10:59:00.000,9.484263,42.649328,"T02",0.13889,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123700,true,2013-03-29 11:19:00.000,9.460244,42.670943,"T02",2.6111320000000005,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123701,true,2013-03-29 11:39:00.000,9.456885,42.67334,"T02",0.333336,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
18983123702,true,2013-03-29 11:59:00.000,9.469619,42.694221,"T02",2.111128,"gps","Puffinus yelkouan","TA2235","TA2235","Foraging movements of yelkouan shearwater (data from Pezzo et al. 2021)"
